peak_sales_musd,approved,time_to_peak,exclusivity_years,operating_margin,discount_rate,npv_musd
1057.830776250189,1,6,10,0.6385265104340144,0.1275254694942245,2411.605028279395
961.1657594378437,1,6,12,0.5968322750084841,0.12532437146599923,2367.1660722868355
813.6286658851075,1,4,11,0.6427489115060124,0.09250823139140721,2838.695915591949
836.3414257709113,1,6,11,0.6197160000032101,0.1095193644397927,2198.6765328873903
1042.4630546568385,1,4,11,0.6230300949233014,0.0814926544097339,3746.848021190389
894.9452330737986,1,6,10,0.6155397976457483,0.08896706021365935,2416.375559342724
979.6591641706282,1,6,11,0.6452329454401659,0.13595482722285754,2317.266098063765
955.0275597553173,0,6,10,0.6513285981702154,0.12340388060947191,0.0
830.035525029102,1,5,10,0.6319861576561512,0.11933797015905791,2129.4199491998097
747.6526088794575,1,5,10,0.6511256487198864,0.07583656089726373,2485.3941670283543
712.4959684465364,1,5,12,0.7433312539313375,0.13398036266619695,2248.5842514002925
787.4037380864136,1,5,10,0.6101601794860381,0.11341221321238495,2009.916540121329
1025.40193289648,0,4,10,0.6171766181837058,0.11196582799591104,0.0
1031.7093034719207,1,5,12,0.6240699174152486,0.11892013387752497,2973.4335859225016
797.8754924282971,1,5,10,0.614716583213706,0.097833390046268,2224.5873245254525
860.6213118839352,0,6,11,0.6463446348995531,0.09813843621371969,0.0
989.1745281758097,1,4,10,0.6406996152853952,0.11883536254888574,2806.935481919297
967.8250450956557,1,6,12,0.7130424759999655,0.11924995964706678,2950.4125961821696
705.1454765628367,1,6,12,0.6284272177720058,0.07819869177319738,2437.502346797118
823.4136011645442,1,6,12,0.6483504848586376,0.10223955516286651,2526.85754857186
1028.4134486859523,1,6,12,0.689746155693778,0.13023702657670144,2845.32309510914
900.2345061676087,1,5,11,0.7246280579166026,0.11055865943712534,2975.062752982923
984.6474269709571,1,4,12,0.6887997398264556,0.09186629577009103,3930.675679460054
919.3465130428032,1,5,11,0.6481416839395134,0.12837873507465075,2469.5256607281535
817.4030758220974,0,6,11,0.6823564545071172,0.09479222154581071,0.0
828.0989464802972,1,6,10,0.6169286180841084,0.10284164176949957,2077.3632793431157
1027.215456832476,1,6,10,0.6144070347747115,0.10804841699230425,2495.6293754487892
865.3900568378428,1,4,11,0.5754172260958299,0.10560752870252246,2518.850693052987
924.7063925210141,1,6,11,0.652173815051745,0.12335263314080712,2367.872987533028
945.5440307909768,1,6,10,0.7032438097113656,0.1030952863750093,2700.1579996075748
695.1043184443618,1,6,11,0.6448562676936961,0.12707755459390543,1724.311785676476
840.7349049083293,1,6,10,0.6730911487918205,0.12175770410467077,2081.660895366105
811.6882999171335,1,6,10,0.638295098089652,0.08328354268956686,2345.6149546309016
1003.8638208960311,1,6,12,0.6997149413343812,0.11382096706070315,3100.939308331328
715.4407161417884,1,6,10,0.5936559176933918,0.1255221476508213,1532.170791581586
1001.3032702844396,1,4,12,0.6592324536437069,0.12124681117860102,3244.2122670604954
951.1504938293634,1,4,11,0.6508778774964913,0.09636131812336912,3290.7649801720054
770.8354225078556,1,6,10,0.7046845219424656,0.15640144296006359,1678.0482780339978
1028.3771674393906,1,6,10,0.6397551651402342,0.1202379842379411,2439.3992934235985
995.0655052073253,0,6,11,0.6168727949862729,0.08710515842854238,0.0
979.2504230872484,1,5,10,0.6855978733358633,0.09546423422693626,3083.425719764901
943.6296089970151,1,4,12,0.5951194508862137,0.10457557835941182,3026.490600946815
839.2972646845737,1,6,11,0.6159356576577988,0.14789396270187452,1778.5984348827055
821.212324783673,1,4,11,0.6609382368392386,0.1294587380027908,2426.500475810506
851.3848967617075,1,5,12,0.7051860006861298,0.10423266318437722,3017.8482990501634
1039.2668604955268,1,4,12,0.6378811692306796,0.127237055727028,3154.6880121251475
875.5051100431476,1,6,12,0.5844033922557961,0.10334583159838097,2405.47968954318
784.058525857687,1,6,12,0.598515188018347,0.10273974314566874,2214.390789162238
665.3913612836207,1,5,10,0.6313961119649443,0.10289540374380966,1855.6552569596588
900.9092551249488,1,5,10,0.6314335232483836,0.1097575424807185,2424.8580947236974
926.9775425738158,1,4,12,0.6305199384273035,0.11466130147591577,2977.853979309057
867.291712008202,1,5,10,0.6219602765380012,0.10207908330461395,2392.745228038416
756.3461475661552,1,6,12,0.7246501552221603,0.10759804790603095,2511.3653810429796
931.04342455648,1,6,12,0.5934297194932482,0.123310735462117,2306.7353668129344
912.6389034867557,1,6,12,0.6119119814658678,0.10550455915003529,2591.404038066108
860.9056630359662,1,5,12,0.6666359664792594,0.09000277987284187,3139.935266332299
1008.306337113236,1,6,10,0.6089711722207053,0.12977494831908684,2167.110809276167
957.8938777673836,1,4,12,0.6774714753717882,0.10009957776633886,3587.169122977995
824.6198880237878,1,6,12,0.7141172710117547,0.15459612928055427,2061.348320243267
802.0172898009046,1,6,10,0.6189202287224287,0.10857671365710388,1957.2952071010857
742.7305166103854,1,4,12,0.6544067635573512,0.10788282479770564,2571.2837479654067
883.8168674122437,1,4,11,0.6848169573849439,0.11600259318459213,2898.880366070962
1013.8553843768439,1,6,10,0.618437943187965,0.11899176029482555,2340.0047039312485
758.5164159074275,1,4,11,0.5964307268073449,0.09711850236690539,2394.931248458152
886.2173057654285,1,4,11,0.6839143435353587,0.10443614733275297,3084.9987513457736
937.364496553169,1,5,11,0.7150124472126022,0.08897705229601222,3448.759761618039
932.722463120407,1,6,12,0.5555015600543826,0.13081028543017592,2071.499957940512
831.09325750171,1,6,12,0.686451799278636,0.13308923741517234,2251.385621858147
1003.0334917682787,1,4,10,0.6208498985271775,0.1278769057608432,2640.6020351737225
753.2040698548706,0,6,11,0.7106818495858382,0.10486209442568908,0.0
910.4424503967324,1,4,10,0.6607615215823217,0.09909771579417097,2938.0736219564196
674.7123403973497,1,4,11,0.7356962900213497,0.11300392807304761,2414.8920328893
965.2089076565292,0,4,11,0.5452123343452001,0.10680163821639113,0.0
767.9168828393265,1,4,10,0.7461685939864905,0.1203847186046105,2518.795253191174
1050.6200050634657,1,4,11,0.6395079130865566,0.10888491584033479,3340.1484080122095
811.031865160043,1,5,11,0.6813006802197836,0.1349748605012405,2212.2642835495008
774.366869694231,1,6,10,0.7207655476209811,0.10377924442424534,2258.0965227268644
927.1431872505897,1,5,11,0.678853609191757,0.10732965064904243,2921.7500524762236
720.2953780982057,1,5,12,0.6238612525891718,0.11754195941788366,2091.5540324867357
813.1973388515448,1,5,11,0.6815463757171464,0.12150212578090279,2382.398053563687
947.7890293435125,0,4,10,0.6735395221983486,0.10454570664300543,0.0
929.8741849794251,1,5,12,0.685323945200169,0.10781255547645589,3136.955654411354
825.8347094144,0,4,11,0.7067753263051596,0.1378509740628222,0.0
832.5048909106201,1,5,12,0.5907881363972063,0.10855624300603972,2410.6248623129495
804.1313623889323,0,6,12,0.5659552458626754,0.10250240603897504,0.0
979.0223886938625,1,4,10,0.6054228255072748,0.1110455640414392,2727.194077452434
850.1292372427347,0,4,12,0.682322572482311,0.08300852096636725,0.0
1054.4768284114218,0,6,12,0.646585242635493,0.0952626781565108,0.0
909.4136480871832,0,4,11,0.5999685313758379,0.09717356788386193,0.0
822.5683571586676,1,5,11,0.6872476694200172,0.11180495881567458,2560.673938605307
870.1187543193535,1,5,12,0.6930091319197579,0.12215390066563,2734.2675676750487
906.4201870079777,1,4,11,0.6198007070392062,0.15070429666293494,2261.4493121996557
874.9947466572941,1,4,10,0.5901051002136198,0.11555720367895633,2323.686414916925
815.3359550066745,1,5,12,0.6827011930281436,0.11715408452813071,2596.553338440735
855.8397971122148,1,5,12,0.6031809240706045,0.11433742471609928,2447.1614766784837
882.4984955544086,1,5,12,0.656172217289307,0.11775426032844384,2692.014559554346
790.7123040153073,1,6,11,0.6576446074172868,0.09844567466065274,2350.5328328970827
1023.419284214066,1,5,10,0.6434011178984106,0.11862661731484656,2682.593116151343
789.7949797503131,1,5,10,0.6591658772998207,0.1145376756402211,2165.4601525223266
1013.4248514495729,1,5,10,0.6241626618969691,0.10771507393318461,2724.843422551242
936.702897238699,1,4,11,0.6520059541218289,0.078622038581737,3580.511642149808
685.5973270830854,1,5,10,0.6362678125316852,0.10314172191021206,1924.28562894244
776.2295389659479,1,6,11,0.6794042299872252,0.08545028807268112,2572.9060848858376
784.9257065875892,1,4,10,0.6534471029048025,0.11422980127559447,2323.291592914493
1015.2454234729187,0,6,12,0.7029294417907999,0.09889588563486869,0.0
977.5702252627091,1,4,10,0.6656861591448454,0.08773092812120521,3368.237680422351
937.0904009088489,1,4,12,0.6527213637605067,0.10728588430533323,3246.6167708910434
990.1525425286956,0,6,10,0.703708710257278,0.07,0.0
761.0076310872801,1,5,11,0.5513955486678092,0.11432042552458234,1874.89686378122
802.4278028748793,1,4,11,0.6225404615351589,0.10367787743853062,2552.945239573242
902.6573308445782,1,4,11,0.6373825480856377,0.100403166635157,2992.282596347942
757.7514535961966,1,5,12,0.5715478994345229,0.11765315222369617,2014.5355462108146
998.7216878299685,1,6,12,0.627157885165826,0.13180656432437776,2489.958472438905
689.0113213448742,1,6,11,0.6144169230711848,0.09954432947960866,1901.4422999979786
770.5301990867088,1,4,12,0.6297602310289854,0.12699207045762212,2312.192121201757
885.001994887805,1,4,10,0.7672334947651716,0.12061284520499156,2981.493279165411
860.1827386859683,1,5,11,0.5438553598155116,0.10649407912666783,2181.6936793691875
872.9085857299171,1,5,10,0.7676292539478502,0.08638506118650631,3230.2337028120573
810.115744967409,1,4,11,0.6903545736864423,0.0922703088758705,3039.7309250489925
931.2945057345728,0,4,12,0.6064493668443144,0.13924993370625977,0.0
784.4210013924169,1,6,10,0.6663497256635049,0.09747313244041647,2188.1716315044414
879.3324840178252,1,5,10,0.6899955640844193,0.10913258737541164,2594.626737411298
839.1646590617767,1,5,11,0.7076019349156865,0.11093077023234492,2702.576878785195
837.680655376992,0,6,10,0.6443218717604774,0.10916221726020783,0.0
948.352239090077,1,5,12,0.7560496782922554,0.12466771346981498,3205.581432846135
856.8161738250419,1,6,12,0.6039214967393509,0.13527700251428854,2016.7551533770159
850.2325868870729,0,4,11,0.5209121198712363,0.09751218690644005,0.0
974.6670053180491,1,6,11,0.5239456674935153,0.09077564825226424,2414.1207687393576
850.4148445988113,1,5,10,0.724222954641285,0.0902783982392082,2907.687943372558
861.5977452517715,1,6,10,0.6671285915765729,0.09566542722958636,2430.117203319857
814.6521099943914,1,4,12,0.5912043242165187,0.12155751527588152,2363.105847965176
921.428682244705,1,6,11,0.6755505139385158,0.10879549096694088,2651.479298318695
923.4394249496083,1,6,10,0.661252894262897,0.11091743851776373,2377.953519196099
822.6535354867688,1,5,11,0.6552639311954839,0.11225903739266951,2435.718008151302
893.9248564150216,1,4,10,0.6635298858057828,0.10072832852489638,2873.1328675562763
924.1401186341402,0,4,11,0.6267974916971992,0.1437411533285041,0.0
907.939792671972,1,4,10,0.6931530390626357,0.10391690128899382,3000.0635459763007
856.6854243897543,1,4,12,0.6018267634847655,0.08268503820927163,3153.315495578999
689.0246193042915,1,5,10,0.5444040875567903,0.1111689117815047,1587.3880942674052
924.4878641844869,1,4,11,0.6830210467970657,0.10778959797865569,3157.3399157038466
682.5401059160813,1,5,11,0.7076751424890773,0.1274386050228176,2011.7844512173353
907.0531210332929,0,5,12,0.6422349274445833,0.1025617352574064,0.0
955.0125226396272,1,6,10,0.6486605412778381,0.13725043888259056,2104.693716970136
710.9066838339845,1,4,11,0.7136295504029105,0.11659105767355762,2422.434836983936
883.9249475968265,0,6,10,0.6898915597264644,0.12780860036162195,0.0
1068.9527022155694,1,5,12,0.6559429181611409,0.11484053379747002,3314.3235995833684
723.0783194427396,1,6,10,0.5568955282115684,0.12474090439867132,1458.520110486557
958.0575251481936,1,4,11,0.6921672616702315,0.09679129092645197,3516.7345073506167
952.2984211557958,1,5,11,0.6605778051148173,0.1037210435320261,2979.046224893797
667.9437736834485,1,6,12,0.5982690670446378,0.1372990785097875,1539.7424012899505
813.6435410301908,0,4,10,0.6640596008955137,0.1374884186053402,0.0
857.6390526019243,1,6,10,0.6615030202191701,0.08980788916129692,2477.016175081246
800.9704695416377,0,4,11,0.6184975784325829,0.09898757200818478,0.0
843.044306621831,1,6,10,0.6908951822298959,0.08729953902437358,2578.6279170296384
828.4439821287281,1,6,12,0.6137875395321161,0.08625939105091682,2657.2645247291493
928.8104520624413,0,4,11,0.6335343818133048,0.11676136440939495,0.0
676.8861999696138,1,4,12,0.6979187852324029,0.09832583228389576,2637.900213731453
855.8976989154497,1,4,11,0.7102060037898593,0.12024186929181692,2848.2513096859584
768.759574850463,1,5,12,0.6264622450437609,0.12681782213854856,2127.404722554219
888.2789735706841,1,6,10,0.5845905535089847,0.11339954626223148,1995.8000663511793
758.6710332326503,1,6,11,0.6704150240952282,0.12375005713515841,1992.6772039995042
847.7323780838344,1,6,12,0.6362986884627612,0.11374151456321081,2382.440887767336
816.9094942404054,1,6,10,0.7192873879642311,0.10980785415500965,2301.7894023494387
855.9416415360988,0,5,11,0.6000765836639028,0.08500371215378265,0.0
845.1906899214905,1,4,11,0.6118572278901723,0.10257757091870562,2658.424295565537
782.7025493586344,0,6,11,0.6806134905052696,0.08660846331310662,0.0
890.5843602464759,1,6,12,0.6158383478611156,0.12112713112216653,2319.1790845476835
811.1830240465522,0,4,11,0.5962768085010006,0.10448824896205727,0.0
899.5245409543827,1,6,11,0.7337977267386095,0.10793058616126515,2825.4825604916978
785.9207515781136,1,4,12,0.6372370921668902,0.1137238969473572,2564.8335416477958
736.3912248198585,1,6,10,0.6376714472870213,0.12102698169581137,1733.944751829709
810.7597701832974,1,6,12,0.574706175632885,0.12783300766905553,1895.035344854252
767.7347411926189,1,6,12,0.6782379596662215,0.11216102872016623,2321.5666153863704
715.9125923190579,1,6,12,0.6413063089842707,0.1300788820744341,1843.2919797067784
800.5355798514743,1,4,10,0.685816549214414,0.16,2006.6316117969552
868.8954290660392,0,6,11,0.6666675150159069,0.11221698568268057,0.0
776.967458721225,1,6,11,0.7504745795822788,0.09434510974959424,2699.3655765062585
966.06812416201,1,5,12,0.6937746818476338,0.10877652861061735,3280.8155784282485
821.4838057163515,1,4,12,0.6078279461671637,0.1226554162452898,2435.408406534574
843.1911764223757,1,4,12,0.6571874300449645,0.1301829478032785,2595.8636032700892
762.716205524018,1,4,10,0.5994260099491715,0.12631183608021038,1953.2044183178273
865.0889700491703,1,5,12,0.7013522926088881,0.10053768509138837,3116.81943110595
847.1191369346377,1,6,10,0.5997960183522486,0.12416577834253084,1845.8429906865067
754.608132848347,1,6,10,0.7500053845942667,0.09825864486680934,2359.1695614113523
861.4400408249384,1,5,10,0.6653065594502497,0.13765888613772928,2124.1561802054835
909.9384043177503,0,6,10,0.7226920118560942,0.10280053035931687,0.0
883.2912246059803,1,4,11,0.6564225533623147,0.10113043041681581,3003.8061820392145
846.2285691647237,1,6,11,0.604867282000609,0.1504749325390563,1737.4106570874767
747.0046454227435,1,4,10,0.6406136488210058,0.12260910069175075,2081.1022845296347
1027.3411152713613,0,5,12,0.6387302358918838,0.09217103896298548,0.0
840.1864446169521,1,6,12,0.6532894324324482,0.13494397170784755,2143.322354460661
747.1289744858294,0,6,11,0.6419962756695847,0.10634884546148138,0.0
714.7471604612028,1,4,12,0.6873191540491782,0.10827751362370668,2593.126558587281
885.3110286309634,1,5,12,0.6014864337045881,0.08970701166553942,2918.606386260272
997.1388844577189,0,5,11,0.6330871677876462,0.12821762017666705,0.0
1067.8309550020213,1,4,10,0.5879732085398132,0.10874612194872688,2921.8763704042144
819.9762847126092,1,6,12,0.7869497063836522,0.098196545724101,3130.698989010693
886.2006949857292,1,4,11,0.6779134672184144,0.09530467191029401,3211.762113096002
721.4382154263683,1,5,11,0.6427065789351676,0.11597161701519249,2053.298022250228
821.0845031664676,0,6,10,0.7034101627897951,0.09132923124962929,0.0
989.1911939842295,1,4,10,0.7147907956475007,0.11607777843942534,3173.928858959378
839.0731535348706,1,5,10,0.6385707595836583,0.10998315259541291,2281.2994217705486
749.400532344331,1,6,12,0.6996438734094343,0.11676496055648922,2274.6583317350965
868.8836819390822,1,5,11,0.5811679883999638,0.13553727079182384,2015.8285381313697
815.5086115845927,1,4,10,0.6581912556749858,0.11488732880596764,2423.5198289036116
937.2720293758078,1,5,10,0.5654967369403426,0.1084454191214435,2274.626771189778
869.6974474524487,1,5,10,0.5273497895539816,0.0834606325871553,2246.144362118333
1057.1022697708995,1,6,12,0.6840677071133134,0.105303550085164,3359.629295225662
862.0534312835023,1,6,11,0.6973715782757658,0.09611418668876336,2754.4732538100784
962.7390778085146,1,4,10,0.7423465907975061,0.1116292762858863,3278.9155314731634
845.0431341927585,1,5,11,0.6210893950890123,0.11442711469006125,2343.7251717924537
998.7569115617151,1,4,10,0.6723965336689696,0.11486955185644104,3032.4173713105474
891.6572632519251,1,6,11,0.6806730082835919,0.10951244160413466,2574.770650453531
799.2032957531329,1,4,11,0.5830122373351926,0.10176094495819596,2405.75852181669
968.6844408290948,1,5,11,0.6334037403326472,0.10327877564393942,2912.788517540278
954.2242459203792,0,6,11,0.5927705362330112,0.10296728593907263,0.0
849.6918475151411,1,6,11,0.6594036678495887,0.09723229276328772,2550.5152786807935
895.005326205975,1,4,11,0.5622247205647687,0.11680857844162021,2400.0053523560246
1017.9622472356103,1,5,11,0.6721720110182346,0.10783005109684843,3167.644260149026
882.2369762097376,1,5,11,0.6169729434231341,0.10581980123438156,2547.9274932474545
1081.1718265406528,1,5,10,0.6124794936122672,0.07756951550108841,3348.79390528765
776.228878214898,1,4,10,0.5972403263301924,0.11463559891510847,2095.753253525237
949.453837542217,0,4,12,0.6486938663936048,0.09244595898317452,0.0
838.2949383869694,1,4,11,0.6381881611834027,0.11212276662611571,2614.7411687635413
903.4117137826964,1,6,10,0.5642678999256555,0.11167118444120644,1977.2482264793266
923.3585842217918,1,4,10,0.6494233679402635,0.0825685576526706,3188.0718366481005
713.6817271497507,1,4,10,0.6076036648258109,0.09683936323129938,2142.17836442298
900.3788970372764,1,5,11,0.7281427862821293,0.10963153689485174,3005.1856960950836
664.0202890662123,0,5,12,0.7024101983837638,0.09742735276502704,0.0
947.8267590679329,1,6,11,0.6926087090660953,0.1100736583784533,2776.117709164951
918.3715171274987,1,5,11,0.6036313497152034,0.12932650433755083,2286.052740167312
945.0755282680913,1,4,12,0.5977880126441059,0.11885034946399295,2813.0632582962744
907.7476359606744,1,5,10,0.6365130137712454,0.09903924829852026,2604.0966480679804
964.683703662453,1,5,12,0.6059019617866414,0.08835927820995931,3229.907637811595
941.3936601942775,1,4,12,0.6262776504252761,0.11479717452194267,3001.5714100745236
963.0184826423817,1,6,12,0.6742243424916976,0.09874832019267814,3139.5024136608854
923.1593333760677,1,5,12,0.6530392686250651,0.1388942878228309,2491.7284212476184
698.0302247506509,0,4,11,0.572317647831503,0.11208562215670079,0.0
754.6234207107017,1,4,11,0.6763490695681876,0.110113402705912,2520.9548635834935
881.3273405026011,0,4,12,0.7082676191276058,0.10877978409446377,0.0
856.1330534788739,0,6,10,0.6964007829575843,0.11312737955863371,0.0
1016.367236005517,1,5,10,0.7222130023410189,0.08847775232980018,3499.02076992749
947.6156493771798,1,6,10,0.6139772464662471,0.11617036446727158,2203.71679008734
955.3712577649848,1,5,10,0.6670137931375927,0.09866571314288691,2877.691998022827
847.2821896788183,1,5,12,0.6786633339138117,0.0925998987481916,3097.092236286759
968.3769971935268,1,5,12,0.5690413471742067,0.11944609271613107,2537.2310615349256
999.5009522864028,1,6,10,0.6036115850452148,0.11152343635255411,2341.9156414642557
1012.6397882988693,1,4,12,0.7227413087073326,0.08545395471190273,4403.609104791711
866.0896017272844,1,6,10,0.6281868483909986,0.12572175138903732,1960.6609597560002
891.1304704281565,1,4,11,0.6296136491365691,0.10533168653737171,2842.2322355392694
817.6798461090863,1,4,11,0.6806632772330572,0.12706665171002993,2518.477298234548
890.203221133104,1,6,10,0.627048416341055,0.1187258504745576,2086.119017560869
672.6910519539491,1,4,12,0.6840081473395646,0.08907170735845338,2710.4083123137375
871.4319859666763,1,5,11,0.6738228726660797,0.10947076669227856,2693.961219283842
909.8284556173882,1,4,10,0.6199887134944715,0.12017410550584615,2482.149901759399
801.7836232795546,1,6,12,0.6719235878498284,0.10889054231898962,2449.418998354436
721.0437557687541,1,5,10,0.7257706907674105,0.12719730738099558,2042.1945609386642
817.3133391428446,1,4,11,0.6299870929526414,0.11244791036982751,2512.2564128720314
1010.7004461252697,1,6,12,0.6754647661821004,0.10075893176995514,3260.6221424322935
791.7996087570987,1,6,12,0.6358511861509626,0.1257915340941738,2071.921823216439
917.0234059662221,1,5,11,0.722984969460691,0.10056530400581212,3195.3328458930087
992.3795148387003,0,5,11,0.6150343538993144,0.11646850064219656,0.0
837.2026092769337,1,4,11,0.68531853486253,0.10874383346927148,2854.436835146436
927.877609568406,1,5,11,0.6682668867013467,0.1332019338010906,2505.6127878560183
814.3784988442504,1,6,12,0.707309095152472,0.12910558021716786,2325.585815147224
891.7869291571124,1,4,10,0.6749839153622997,0.11986383889285915,2652.7248787482663
933.2848982977523,1,6,11,0.6889538213696828,0.11246602619234468,2682.5961358555437
874.1322876242533,1,6,12,0.5936532318600819,0.11210640793417677,2314.4047014067605
978.9221227543977,1,5,10,0.640129041124118,0.1053421136653659,2732.7833969233425
982.4429626944464,1,6,11,0.6534426288925276,0.12706792571463552,2469.679433743872
781.957669149213,0,4,12,0.6228305628952167,0.11315607070956979,0.0
918.2005525890409,1,4,12,0.713583261664825,0.10822377342925808,3459.596413977548
687.3285590717935,1,6,12,0.7296012449288042,0.10118393046020152,2388.9007133982436
949.5401408195386,0,5,11,0.6622971859415919,0.10786579254810834,0.0
941.0126492815932,1,6,10,0.606127470941526,0.13123812723896913,1998.0109436184275
920.321600512258,1,4,11,0.5916067346354145,0.10507437110874797,2761.9188570005017
695.5817205649295,1,4,10,0.7044549501423722,0.08474441561951025,2575.778384218396
1015.9096246095977,1,4,12,0.6075548562337962,0.09612920504760578,3490.159996008054
922.7294020128146,1,6,11,0.5996710716836566,0.09908432819047856,2491.937627911519
875.5086689468458,1,6,11,0.6465891854134381,0.10767229051621499,2426.7795501960195
870.3259048917739,1,4,12,0.6603569718389285,0.10641090279272224,3065.5786155639357
1079.17548893663,1,5,10,0.5982694626295442,0.0792040812565396,3236.0085491206205
855.8718225112966,1,6,12,0.6711145815631698,0.11205183800115494,2562.571746910724
947.9708354375447,1,5,12,0.5522703497758362,0.10534404794366047,2614.496496301841
916.3457068114833,1,5,12,0.6667078810936578,0.11704960310497826,2851.5667465973474
830.5438677447482,1,6,10,0.6581667340338769,0.13192575524385677,1908.1434479854986
812.191601335682,1,6,11,0.5886976301955177,0.1057007294225268,2072.881073221269
956.0114340485093,1,4,10,0.7217428189813434,0.09061436818842211,3518.6731397735625
705.9241214152189,0,4,11,0.6874070290137638,0.11400566715152495,0.0
864.8172140165784,1,5,12,0.7091774551290803,0.09253004977231408,3304.7105124726145
878.3240775375416,1,5,11,0.664942923187529,0.11952879597272106,2537.1975148398305
1060.2773457535998,1,6,10,0.5986413520824049,0.11524432958803979,2415.873759631819
769.9860932445459,1,6,12,0.6288392350065855,0.11586585361617871,2111.8116047541344
928.8173456656976,1,6,12,0.6775438972019311,0.09965780453738154,3025.9952447414466
715.4627411689249,0,6,12,0.5402798056311912,0.10967399760607409,0.0
882.7153282074752,1,6,12,0.6596057133539335,0.1114161043010624,2607.494202858519
914.2986993070674,0,4,12,0.601352816737263,0.09581552570352769,0.0
775.391154504139,1,6,10,0.7002436134529999,0.13920368504118483,1826.6323277424326
835.561294806818,1,6,12,0.6914928967311228,0.11105365832632419,2593.13229954026
911.9616881623732,1,5,12,0.6758198333893289,0.09132423164744008,3345.158401305323
757.4276279982932,1,4,12,0.6152499632086473,0.12492187779048838,2245.311308572083
865.7965385910105,1,4,11,0.6488520826561057,0.10729000281231439,2816.4059154220995
801.8025157033028,1,5,10,0.688460834644757,0.10224910935666469,2446.4121526132963
812.6348901310494,1,4,11,0.5667437351847978,0.07997389748785608,2679.6258913295997
726.8538846137046,1,5,12,0.6417232305176161,0.12191747436134466,2117.860275864054
845.2504146451861,1,6,11,0.6287091000816725,0.08514284622301543,2597.37973592835
948.4974914387021,1,6,10,0.5921215971115702,0.11708017147194322,2117.1043680903426
865.2646012716029,1,6,11,0.5615921544123385,0.10548988459334477,2109.19547425484
794.1768751896185,0,6,12,0.6137207850975345,0.09380064885920299,0.0
1035.2696098052597,1,5,11,0.6694967193156295,0.11118825236630028,3150.1617709653538
1056.3714562437908,1,6,12,0.6578441968871045,0.12342363301923963,2899.4313614745565
831.4929110078249,1,4,11,0.6032084385104718,0.0938615925691361,2702.534540683873
891.1585668390459,1,6,12,0.6180371941198932,0.09410740406074701,2740.441848398959
897.7863995896249,0,6,12,0.6892273401476516,0.12159130786797735,0.0
905.680211183166,1,6,10,0.6214852777369232,0.10880399858707195,2216.7526705996365
798.374998925888,1,5,11,0.6724583277617366,0.09776748855035479,2628.3403283494
990.079978367671,1,5,11,0.6423572504092887,0.11650343690287819,2808.267741966876
849.0770193929794,1,5,10,0.6779019835759509,0.08168994572847374,2846.134158879432
925.944044890227,1,6,10,0.6246289000275622,0.12330645054178636,2110.5154390995353
842.1320879779256,1,5,11,0.6929499713328521,0.12993428404627125,2398.77700590439
809.4143847953665,1,4,12,0.7203580119785953,0.10814608370648927,3080.0026795307826
927.8871330646764,1,5,12,0.600573549606705,0.14361389834308688,2245.2474646848686
829.0420846883712,0,5,10,0.5768558031130284,0.11647189936590824,0.0
714.8290336937099,0,5,12,0.600599859099853,0.10779210873847983,0.0
964.5525456673155,1,6,10,0.6124659506474173,0.11771565704920785,2219.499198253489
878.9898739801504,1,6,11,0.6358879704038386,0.12576161435708172,2165.7078974258443
839.3909562066901,1,5,12,0.6730207824921413,0.10790686935608144,2779.3472219837868
1022.2809621839256,1,4,10,0.6350173612167593,0.1252010289644756,2788.1524518357064
669.8408267335523,1,6,12,0.6318343995805727,0.11444859015041463,1861.460837693366
749.7432844732225,0,6,11,0.6446906069475729,0.10470158259899293,0.0
689.6501163316104,1,6,12,0.5696196479981761,0.11567296560467688,1715.3077575019527
761.8718969243557,1,5,11,0.6346376887169134,0.13053641874144278,1981.2620058396933
1003.6751943340354,1,5,12,0.5730555371460706,0.10719873400248975,2841.3838451570928
783.9459279150425,1,4,11,0.7300537153082196,0.1233776086939222,2638.9131438458353
809.4031730106864,1,4,11,0.6490340847864082,0.11152445080300137,2575.5943490379086
681.4122393636445,1,6,10,0.7146650054553114,0.11755314135075144,1831.1745569506013
801.1607124437303,1,6,12,0.6749344956067772,0.08086253463557345,2924.11340644753
765.12880944772,1,5,10,0.7085038531514816,0.10592662544309248,2356.9444914818837
885.2990535459045,1,5,10,0.5239576496713633,0.11223213142519385,1952.294557321328
753.76290067479,1,5,10,0.6194872049817762,0.11389701815892296,1948.6243868943764
911.1787075455743,1,6,11,0.599099832137375,0.09632342634613449,2498.1225671996403
936.553372950303,1,6,11,0.6281742568367228,0.12607520560835886,2275.6257262404906
744.9685285478679,1,4,10,0.5525327372394576,0.10122605122147577,1988.8516435811612
953.0950232590376,1,4,10,0.6921366084605464,0.11440535505275622,2985.513954628054
845.8592128132573,1,5,10,0.6921196845095174,0.14102653010781618,2134.5350696396868
917.9356922403098,1,6,12,0.6390557038171917,0.11364670022425574,2592.3761164319853
893.7518992515792,1,4,11,0.6414612083898961,0.09659519734556589,3043.584473264122
816.2633318476918,0,6,10,0.6408229838991767,0.10827573602762236,0.0
895.1905015187912,1,5,12,0.5984262728044628,0.12002530951765188,2458.5125936839104
973.4243843517646,1,6,10,0.6581219629222035,0.12951855726936737,2263.9743655988173
791.6605235091922,1,4,12,0.668693769512172,0.1311785365056479,2466.8186545805033
